role	word	 frq
TRG	pijlerbrug	1
TRG	mekaar	24
TRG	welke	142
OTH	recht	133
OTH	ingenieus	1
OTH	systeem	17
OTH	onder	851
OTH	lang	451
TRG	systeem	1
TRG	knel	2
TRG	pijl	1
OTH	grote	1558
OTH	boven	715
TRG	daaraan	9
OTH	eind	85
OTH	hierop	81
OTH	aansluiten	5
OTH	gepland	2
OTH	lopen	568
OTH	kruising	15
OTH	weghalen	35
OTH	halen	793
TRG	rechte	2
OTH	eentje	620
TRG	loos	2
OTH	zing	73
OTH	smokkelen	9
TRG	enne	55
TRG	leg	81
OTH	rechte	68
OTH	kromme	8
TRG	snottebel	23
OTH	pak	929
OTH	zakdoek	76
TRG	mama	4190
TRG	snot	14
OTH	snot	17
OTH	koffie	988
OTH	neer	414
OTH	dank	518
OTH	veilig	16
OTH	baldadig	5
OTH	meedoet	6
OTH	snuiten	118
TRG	wie	259
TRG	meedoet	1
OTH	geluid	88
OTH	opneemt	3
OTH	alleen	1334
OTH	hangt	111
OTH	lijkt	736
OTH	me	1161
OTH	eigenwijs	27
OTH	spul	44
OTH	duur	38
TRG	duur	8
OTH	houten	37
OTH	treintjes	8
OTH	gut	9
OTH	blijft	324
OTH	ontzetten	3
OTH	generaties	1
OTH	verjaardag	135
OTH	erbij	571
OTH	gekregen	578
OTH	waren	646
OTH	jullie	1057
OTH	toen	2184
OTH	tel	55
OTH	hoeveel	361
OTH	geloof	557
OTH	beneden	421
TRG	vier	346
TRG	zes	193
TRG	zeven	113
TRG	acht	137
TRG	negen	128
OTH	begin	373
TRG	vijf	323
OTH	achter	483
OTH	flesje	148
OTH	bed	900
OTH	hee	2571
OTH	makkelijk	208
OTH	huilen	446
TRG	mus	15
TRG	pop	489
TRG	val	112
TRG	poeh	34
TRG	hoep	14
TRG	Kevin	14
OTH	Kevin	16
OTH	schuld	20
OTH	speel	42
OTH	welke	793
TRG	Dik	28
OTH	Dik	83
TRG	kusje	110
OTH	pop	839
OTH	zusje	91
TRG	moven	3
OTH	moven	5
TRG	netjes	25
TRG	effe	86
OTH	gezellig	347
OTH	zwaar	146
OTH	z'n	79
TRG	woef	90
OTH	jouw	942
TRG	ikke	650
OTH	schoot	244
OTH	slaan	116
OTH	waarom	1058
TRG	pak	395
OTH	poesje	367
TRG	pas	144
OTH	karretje	45
TRG	blijven	164
TRG	karretje	215
OTH	poppen	126
OTH	familie	39
OTH	Sinterklaas	529
TRG	Spanje	29
OTH	Spanje	63
OTH	kerstman	32
OTH	slee	17
TRG	slee	19
TRG	mam	310
OTH	straat	85
OTH	sneeuw	170
TRG	sneeuw	191
TRG	morgen	115
OTH	morgen	400
TRG	poef	7
TRG	tok	101
OTH	gestoten	32
OTH	pijn	335
OTH	geef	772
OTH	kusje	326
TRG	leeg	159
TRG	tasje	8
TRG	bedje	73
TRG	wegbrengen	31
TRG	ziezo	4
TRG	holle	11
TRG	mis	25
TRG	geloof	46
TRG	spuit	39
TRG	kat	187
TRG	denneappel	2
TRG	bis	1
OTH	pief	3
OTH	paf	4
OTH	poef	3
TRG	pief	7
TRG	paf	5
OTH	willen	196
OTH	lekker	3711
OTH	holle	5
TRG	kale	3
OTH	poezie	1
OTH	laatst	97
OTH	voorgelezen	25
OTH	Chantal	17
OTH	overdrijven	3
OTH	kunst	14
OTH	schrikken	25
OTH	soms	242
OTH	vriendje	42
OTH	dus	1714
OTH	allebei	178
OTH	rustig	238
OTH	proost	45
TRG	mikmak	1
TRG	stukmaken	10
OTH	tekeningen	50
OTH	kapotmaken	15
OTH	jammer	149
TRG	hik	26
TRG	keutel	1
OTH	appelsap	232
OTH	drinken	927
OTH	rustiger	11
TRG	Chantal	1
TRG	muis	317
TRG	oren	46
TRG	zaten	78
TRG	kussens	6
OTH	wilde	142
OTH	gedoe	18
OTH	walvis	79
OTH	vies	594
OTH	meteen	187
OTH	wasmachine	48
TRG	walvis	93
OTH	uitkijken	29
OTH	grond	643
OTH	gelegd	52
OTH	zal	2456
OTH	weggooien	55
OTH	nieuw	177
TRG	maak	368
TRG	plakband	16
TRG	knip	37
TRG	schaar	69
OTH	plakband	46
OTH	absoluut	24
OTH	elkaar	643
OTH	lijken	39
OTH	rolletje	7
OTH	sloot	30
TRG	poezen	30
TRG	moesten	61
OTH	neus	496
OTH	wasmand	12
OTH	zwemmen	450
OTH	dingen	393
OTH	gooien	499
OTH	ongelukken	17
TRG	krijg	168
TRG	meteen	44
TRG	leeuw	181
TRG	puinhoop	3
TRG	bye	3
TRG	grote	1495
TRG	sloffen	50
TRG	geworden	89
OTH	sokken	221
TRG	zeker	114
TRG	gil	1
TRG	lelijk	4
OTH	schreeuwlelijk	1
TRG	witte	106
TRG	pot	487
TRG	slof	6
TRG	kille	1
OTH	deel	17
TRG	glas	60
OTH	glas	90
TRG	pik	15
TRG	tweede	40
OTH	vanmiddag	138
OTH	moe	464
OTH	bent	1096
OTH	uitsloven	1
OTH	maak	615
OTH	puinhoop	25
OTH	altijd	1126
OTH	tafel	988
OTH	kussen	151
OTH	terug	836
OTH	mooie	1360
OTH	tekening	245
OTH	pardon	44
TRG	stal	56
OTH	tegenwoordig	49
OTH	kwam	361
OTH	mama	4093
OTH	merel	8
OTH	blote	99
OTH	kerel	10
TRG	merel	12
OTH	merels	2
OTH	fluiten	37
OTH	schreeuwen	29
OTH	hard	766
TRG	kooi	11
TRG	ski	5
OTH	omgaat	3
TRG	koffie	683
OTH	vang	20
OTH	voeren	36
OTH	snaveltje	10
OTH	zingen	367
OTH	gillen	48
OTH	stapelen	6
OTH	steeds	429
OTH	rust	49
TRG	krak	26
TRG	mik	2
TRG	mak	1
OTH	word	195
OTH	zelf	1370
OTH	vangen	112
OTH	pas	585
OTH	kussens	20
OTH	wachten	463
OTH	tot	367
OTH	koektrommel	2
OTH	alvast	50
OTH	eventjes	370
OTH	pleister	54
TRG	wee	11
OTH	mis	90
TRG	vertel	11
TRG	bank	318
TRG	afhalen	57
TRG	gauw	116
TRG	keuken	139
OTH	vroeg	123
OTH	gisteren	352
OTH	mandje	60
OTH	eronder	79
OTH	hangen	143
OTH	kon	317
TRG	dikke	161
TRG	bult	11
OTH	man	297
OTH	kleine	811
OTH	joker	6
OTH	grapjas	7
TRG	aha	24
TRG	slimmerd	1
TRG	hop	83
TRG	braden	1
TRG	pan	73
OTH	braden	4
OTH	draad	43
OTH	knoop	45
OTH	complicaties	1
OTH	effen	7
TRG	olifant	442
OTH	olifant	320
TRG	slapen	1104
OTH	slapen	921
OTH	ging	1083
OTH	kamertje	25
OTH	Corine	12
OTH	kiekeboe	50
OTH	gebleven	134
OTH	koekoek	24
OTH	hu	38
OTH	balkon	40
OTH	versta	187
OTH	binnen	515
TRG	zozo	6
OTH	la	88
OTH	kaptafel	1
OTH	boodschappen	89
OTH	eten	1944
OTH	sleutels	133
OTH	koppie	47
OTH	Tommie	23
TRG	Tommie	32
OTH	ken	270
OTH	voorlezen	302
OTH	hierbij	12
OTH	boos	298
OTH	kopje	342
OTH	thee	516
OTH	bad	856
OTH	lachte	3
OTH	soppen	6
OTH	boenen	31
OTH	zodat	47
OTH	schoon	300
OTH	Oscar	6
TRG	Bert	174
OTH	badje	88
OTH	zij	356
OTH	wassen	413
OTH	zag	253
OTH	kast	381
OTH	daarop	95
OTH	boe	104
TRG	eend	317
OTH	beest	189
TRG	strijkijzer	4
OTH	strijkijzer	8
OTH	au	856
OTH	schaar	101
OTH	sleutel	93
TRG	vliegtuig	576
OTH	tijgertje	3
OTH	giraf	98
TRG	bel	28
OTH	bel	34
OTH	telefoon	225
TRG	pon	1
TRG	allo	7
OTH	oma	853
OTH	bellen	125
TRG	Yvonne	57
OTH	hallo	633
TRG	hoef	148
OTH	gooi	202
OTH	rollen	177
OTH	voetballen	76
OTH	schoppen	32
OTH	val	126
OTH	keeper	5
OTH	rol	49
OTH	gevangen	59
OTH	koud	469
OTH	laatste	316
OTH	tijd	329
OTH	kachel	160
OTH	tas	396
OTH	tegen	720
OTH	eigen	318
OTH	hoep	80
OTH	gat	75
OTH	springen	135
OTH	af	1210
OTH	snoekduik	6
OTH	Folkert	15
OTH	ballen	79
OTH	ome	6
OTH	dansen	166
OTH	aardig	124
OTH	vinden	322
OTH	kun	1336
OTH	krabt	12
OTH	knorren	3
OTH	nogal	43
OTH	lijden	3
OTH	beste	31
OTH	krab	31
OTH	arm	173
OTH	kunt	603
OTH	boen	1
OTH	staan	1288
OTH	enne	88
OTH	deed	436
OTH	kop	296
OTH	beter	505
TRG	jaja	36
OTH	fles	211
OTH	uitdrinken	2
OTH	lieve	126
OTH	slaapt	266
OTH	herinner	6
OTH	vorige	162
OTH	papa	1822
OTH	herinneren	21
OTH	enorme	7
OTH	wakker	258
OTH	geworden	250
OTH	eet	619
TRG	papa	2041
TRG	lepel	235
TRG	thee	306
TRG	lepeltje	56
OTH	sorry	235
OTH	erheen	2
OTH	zat	500
OTH	erop	607
OTH	paar	410
OTH	foto's	30
TRG	fotootjes	3
TRG	Lene	5
TRG	Dieuwertje	32
OTH	Dieuwertje	21
TRG	skietjes	7
OTH	skietjes	4
OTH	n's	2
OTH	lift	63
OTH	wit	188
OTH	vondst	2
OTH	buik	481
OTH	leuke	216
OTH	foto	203
OTH	kietelen	62
OTH	lag	131
OTH	laarsjes	5
OTH	lig	45
OTH	midden	86
OTH	broek	476
OTH	afslaan	2
TRG	broek	260
TRG	berg	344
TRG	burg	1
OTH	bergen	30
OTH	schitteren	1
OTH	gezicht	164
OTH	wonen	177
OTH	lacht	54
OTH	koude	141
OTH	wind	91
OTH	moest	436
TRG	Koos	6
TRG	Loes	16
OTH	Koos	4
OTH	Loes	3
TRG	Toos	1
OTH	Hans	16
OTH	ballonnetje	5
OTH	ballon	232
OTH	omdat	472
OTH	jarig	306
TRG	jarig	140
TRG	hoeve	4
TRG	handje	54
OTH	hoefde	18
OTH	handje	128
OTH	lief	463
TRG	Klaas	5
OTH	wij	1047
OTH	liedje	277
OTH	houden	289
OTH	zes	358
OTH	december	52
OTH	huisgezin	1
OTH	jaar	281
OTH	ons	367
OTH	zul	22
OTH	hierin	115
OTH	lepel	183
TRG	meers	1
TRG	foto's	16
OTH	benieuwd	41
OTH	tong	74
OTH	lekkers	41
TRG	lekkers	18
OTH	oliebollen	8
OTH	flappen	2
OTH	jam	104
OTH	gegeten	263
OTH	appelflappen	1
OTH	smullen	17
TRG	ballonnetje	33
TRG	koekjes	110
OTH	koekjes	159
OTH	opgegeten	113
OTH	hadden	471
OTH	versierd	8
OTH	rode	235
OTH	lintjes	1
OTH	kerstkransjes	1
OTH	iedere	52
OTH	mocht	147
OTH	kransje	1
OTH	kaarsjes	48
OTH	branden	75
OTH	kaarsje	23
TRG	kaarsje	12
OTH	geplakt	52
OTH	taart	258
TRG	mannetjes	43
OTH	chocolade	13
OTH	hoog	301
OTH	gekocht	242
OTH	lekkere	256
TRG	taart	271
TRG	tocht	1
TRG	mannetje	219
OTH	mannetje	248
OTH	hoedje	101
OTH	krijgt	629
TRG	bordjes	11
OTH	bordjes	23
TRG	plassen	62
TRG	blazen	90
OTH	uitblazen	12
OTH	hield	23
OTH	hiep	35
TRG	hoera	38
TRG	kaas	240
OTH	leven	97
TRG	leven	20
OTH	gloria	43
TRG	stokjes	5
OTH	stokjes	27
OTH	pap	386
OTH	schoentjes	49
OTH	vastmaken	49
OTH	skien	1
TRG	skien	1
TRG	stokje	28
OTH	stond	166
OTH	stonden	27
OTH	vraagt	66
OTH	na	284
OTH	speciaal	37
OTH	genomen	39
OTH	prachtig	181
TRG	mes	120
OTH	mes	99
OTH	snijden	59
OTH	gegeven	169
OTH	mannetjes	45
OTH	mandarijntje	71
TRG	mandarijntje	43
OTH	later	99
OTH	ski's	1
OTH	viel	107
OTH	gehad	471
TRG	oma	480
OTH	kaart	114
OTH	opa	639
OTH	inschenken	76
OTH	zeefje	4
TRG	oen	2
OTH	schoenen	346
OTH	voeten	262
TRG	voeten	92
TRG	sok	46
OTH	Minne	91
OTH	e	710
OTH	sok	152
OTH	aandoen	178
OTH	onvermoede	3
OTH	aardige	16
OTH	kanten	42
OTH	veter	26
OTH	losmaken	26
OTH	Fons	2
OTH	appeltje	45
OTH	rennen	102
OTH	liggen	873
OTH	suiker	258
OTH	roeren	129
OTH	lepeltje	156
OTH	koekje	549
OTH	krijgen	314
OTH	koek	409
OTH	bah	400
OTH	spijt	10
TRG	koekje	432
OTH	worden	657
TRG	pap	393
OTH	voorbarig	2
OTH	overmoedig	3
OTH	dichtbij	37
OTH	Els	44
OTH	nadeed	2
OTH	weglopen	36
TRG	lezen	953
OTH	boeken	280
OTH	pelletje	2
OTH	spelletje	374
OTH	circuspaard	5
OTH	daaromheen	2
OTH	eromheen	37
TRG	Minne	22
OTH	plassen	173
OTH	hup	109
OTH	plas	103
OTH	vergrootglas	2
OTH	omhoog	265
OTH	dames	10
OTH	pel	2
OTH	boerderij	274
OTH	hoger	118
OTH	circus	85
OTH	bezig	194
OTH	paardjes	40
OTH	sla	49
OTH	paardje	175
OTH	wortels	13
OTH	boontjes	37
OTH	aardappelen	14
OTH	aardappels	47
OTH	maat	20
OTH	tomaat	28
OTH	tomaten	21
OTH	kool	9
OTH	blad	43
OTH	bewegen	31
OTH	bladzijde	92
OTH	keuken	300
TRG	poesje	297
OTH	eieren	56
OTH	kip	361
OTH	doosjes	14
OTH	vaak	128
OTH	verstoppertje	22
OTH	muisje	107
OTH	Matisse	2
OTH	culturele	2
OTH	opvoeding	9
OTH	muisjes	44
OTH	vol	373
OTH	zindelijk	7
OTH	voortdurend	8
OTH	elk	20
OTH	teken	62
OTH	alert	8
OTH	oeh	872
OTH	doek	79
TRG	doek	46
OTH	blijven	398
OTH	mand	69
OTH	drieen	17
OTH	hondje	342
OTH	lukt	181
OTH	speelgoedbeesten	4
OTH	behalve	37
OTH	apen	58
OTH	aap	283
TRG	aap	462
OTH	i	65
OTH	kruipt	21
OTH	slaap	220
OTH	spin	103
OTH	gras	165
OTH	dikke	267
OTH	dik	93
OTH	draadje	54
TRG	pin	9
OTH	spint	3
OTH	web	19
OTH	draadjes	22
OTH	pin	9
TRG	bad	372
OTH	houdt	192
OTH	roept	56
OTH	bijna	668
OTH	rug	191
OTH	rent	19
OTH	vliegt	74
OTH	ander	635
OTH	omdraaien	128
OTH	doos	386
OTH	oppakken	24
OTH	vergeet	55
OTH	draait	170
OTH	begint	198
OTH	cirkel	6
OTH	nat	419
OTH	lapje	33
OTH	weeg	2
OTH	vegen	42
OTH	wegen	9
OTH	late	6
OTH	weken	88
OTH	pijnigen	2
OTH	tekenen	853
OTH	int	2
OTH	oprapen	37
OTH	andersom	250
TRG	boekje	455
OTH	verschrikkelijk	60
OTH	lawaai	76
OTH	afluistert	2
OTH	schrik	18
OTH	schrijf	55
OTH	jongens	114
OTH	zelfde	137
OTH	achterelkaar	2
OTH	kinderen	467
OTH	's	45
OTH	morgens	21
OTH	peuterspeelzaal	36
OTH	ontzeggen	2
OTH	wou	510
OTH	eindeloos	21
OTH	krijg	673
OTH	drie	927
OTH	denken	138
OTH	geldt	5
TRG	Min	2
OTH	wandelen	111
OTH	pianospelen	4
TRG	paardje	217
OTH	scheelt	29
OTH	waarvoor	50
OTH	aangeschaft	3
OTH	kent	260
OTH	onnozel	5
OTH	helpt	57
OTH	ding	314
OTH	koel	9
OTH	erger	24
OTH	nooit	499
OTH	haren	151
OTH	gewassen	78
OTH	allerlei	32
OTH	vrezen	2
OTH	ogenblik	24
OTH	iet	3
OTH	drama's	2
OTH	trucs	4
OTH	verzinnen	85
OTH	veertien	45
OTH	dagen	82
OTH	ophouden	86
OTH	Mexicaan	2
OTH	sombrero	4
OTH	spiegel	80
OTH	gang	120
OTH	wagen	94
OTH	repareren	51
OTH	pot	222
OTH	beeld	15
OTH	wielen	117
TRG	fiets	348
OTH	fiets	441
OTH	poepen	80
OTH	ergens	303
OTH	gelaten	64
OTH	plasje	86
OTH	snel	290
OTH	echte	287
OTH	gered	18
TRG	plast	11
OTH	staart	185
OTH	afschudden	2
OTH	schudt	7
TRG	passe	5
OTH	passe	8
OTH	voordat	90
OTH	hun	197
OTH	potten	5
OTH	tuig	4
OTH	hoge	130
OTH	knoopje	43
OTH	blom	1
TRG	blo	1
TRG	teek	6
OTH	tekenpapier	6
OTH	das	339
OTH	puzzel	556
OTH	gek	285
OTH	teek	7
OTH	potlood	138
OTH	pelen	2
TRG	botsing	123
OTH	knikker	43
OTH	ver	234
OTH	zand	225
OTH	vieze	183
OTH	bak	115
TRG	balletje	63
OTH	balletje	85
TRG	duim	32
OTH	duim	79
OTH	afvegen	54
TRG	gegooid	54
OTH	gegooid	96
OTH	bladen	12
OTH	oog	159
OTH	j	16
OTH	zoals	210
TRG	ooien	2
OTH	ikke	458
OTH	beurt	58
OTH	merkte	13
OTH	breekt	23
OTH	onverbeterlijk	4
OTH	betreft	21
OTH	valhelmen	2
OTH	opzetten	73
OTH	bakje	174
OTH	zaten	81
OTH	knikkers	69
OTH	geloven	25
OTH	stoeltje	120
OTH	rapen	5
OTH	gevaarlijk	127
OTH	zacht	82
OTH	oorproppen	2
OTH	afluisteren	10
OTH	terecht	18
OTH	schelle	2
OTH	bank	362
OTH	verstoppen	77
TRG	telen	3
OTH	hobbelpaard	36
TRG	wolf	153
OTH	vos	45
OTH	wolf	183
OTH	bang	269
OTH	achterna	8
OTH	strenge	9
TRG	wille	8
OTH	wee	16
OTH	krant	77
OTH	ombinden	2
OTH	daarna	139
OTH	kinderwagen	31
OTH	voorbij	73
OTH	kruipen	75
OTH	wolven	6
OTH	wolfje	2
OTH	haha	418
TRG	kruipen	47
TRG	doekje	47
OTH	doekje	62
OTH	jezelf	84
OTH	punthoofd	2
OTH	stoute	101
OTH	wouter	1
OTH	Wouter	27
OTH	Melle	2
OTH	tandjes	52
OTH	heef	19
TRG	tandjes	15
OTH	knikkertje	8
OTH	stoppen	188
TRG	kuipen	1
OTH	oppassen	34
OTH	zonde	67
TRG	kapot	1648
OTH	uitdoen	69
OTH	zelfs	143
OTH	maillot	37
OTH	bloot	17
TRG	schoenen	269
OTH	veters	17
OTH	knap	174
OTH	teveel	50
OTH	werk	191
OTH	vandaag	495
OTH	brilletje	13
OTH	zonnebril	45
OTH	trouwens	106
OTH	vakantie	247
OTH	zee	166
OTH	Kreta	15
OTH	kosten	5
OTH	deur	697
OTH	Limburg	5
OTH	melk	532
OTH	klaarmaken	43
OTH	rozijntjes	69
OTH	brode	1
TRG	hierin	105
OTH	halve	46
OTH	karnemelk	20
TRG	karnemelk	10
OTH	trek	82
TRG	vin	15
OTH	gebakken	58
OTH	bakken	82
OTH	chocolademelk	45
OTH	Grieks	2
OTH	sprak	4
OTH	taalonderzoek	6
OTH	denkt	179
OTH	lucifer	15
OTH	vandaan	78
OTH	aanrecht	63
OTH	vanaf	69
OTH	terugbrengen	26
OTH	beker	214
OTH	loop	87
TRG	voorlezen	113
OTH	Tonnie	4
OTH	opstaat	11
TRG	potje	172
OTH	bladeren	29
OTH	letters	94
TRG	letters	33
OTH	Marijke	34
TRG	serviesje	2
OTH	serviesje	16
OTH	achteraan	39
TRG	bed	506
TRG	eendje	208
OTH	eendjes	136
TRG	haaltje	1
TRG	kindje	823
TRG	c	3
TRG	kaar	9
OTH	optrekken	10
OTH	kennen	30
OTH	elke	110
OTH	ongelooflijk	22
OTH	voorstellen	41
OTH	vijfde	8
OTH	herinnering	5
TRG	Marijke	17
OTH	naaimachine	13
OTH	Liesje	11
OTH	werken	183
TRG	hoed	138
OTH	hoed	269
OTH	krokodil	135
OTH	tanden	180
OTH	vechten	53
TRG	leen	3
OTH	liedjes	71
TRG	Els	13
OTH	toneelspeler	2
OTH	optreden	2
TRG	zon	196
OTH	zon	367
OTH	Floor	39
OTH	grijze	36
OTH	wolken	59
TRG	blauwe	141
TRG	wolken	54
OTH	grijs	77
OTH	regen	112
TRG	tussen	81
OTH	zachtjes	202
OTH	Anne	37
OTH	been	184
OTH	Floortje	14
OTH	heleboel	248
OTH	trefwoorden	1
TRG	radio	126
OTH	radio	108
OTH	soort	293
OTH	schrijven	220
TRG	tekening	54
OTH	krijt	9
OTH	blauwe	277
OTH	blaadje	76
OTH	kapotgemaakt	10
OTH	jaarkaart	1
OTH	centjes	160
TRG	centjes	96
OTH	hop	115
TRG	thuis	288
OTH	vasthouden	199
OTH	getekend	180
TRG	gans	45
OTH	gans	62
OTH	kameel	28
OTH	bulten	8
TRG	bulten	12
OTH	papegaaien	8
TRG	lorre	1
OTH	lorre	4
OTH	zin	252
OTH	buren	44
OTH	praat	163
OTH	miauw	54
OTH	ruist	1
OTH	wees	28
OTH	luister	100
OTH	namaak	2
OTH	oren	191
OTH	eng	220
OTH	pappie	19
OTH	kleiner	79
TRG	heleboel	154
TRG	platen	2
OTH	platen	16
OTH	muziek	152
TRG	muziek	129
TRG	ziek	132
OTH	ziek	254
TRG	m	128
OTH	vanavond	94
OTH	thuis	396
TRG	koken	76
OTH	kookt	14
TRG	boontjes	11
OTH	vindt	766
TRG	v	13
TRG	spinazie	27
OTH	spinazie	27
TRG	rijst	13
OTH	rijst	38
OTH	heerlijk	142
OTH	witte	162
OTH	zilvervliesrijst	1
OTH	gezond	34
OTH	ophijsen	9
OTH	deden	109
OTH	televisie	175
OTH	Portugal	2
OTH	broodje	89
OTH	viespeuk	15
TRG	kussen	92
OTH	bovenop	214
TRG	hoedje	54
TRG	buik	221
OTH	hemd	33
OTH	vin	124
OTH	ene	188
OTH	pijpje	2
OTH	gemaakt	876
TRG	dada	86
TRG	bovenop	107
OTH	schatje	35
OTH	kraakt	17
OTH	bekijken	86
OTH	kraken	10
OTH	springt	46
TRG	plasje	56
TRG	poepjes	1
OTH	poepjes	7
TRG	kraakte	1
OTH	vervelend	77
TRG	geknipt	21
TRG	knipt	4
OTH	geknipt	48
TRG	boekjes	59
OTH	step	29
TRG	afvallen	7
OTH	lees	62
TRG	lees	41
OTH	leest	49
TRG	speelgoedjes	6
OTH	speelgoedjes	6
OTH	daarmee	137
TRG	kamer	103
OTH	kamer	301
TRG	speelbank	5
OTH	speelbank	2
OTH	och	122
TRG	's	18
OTH	opdoen	22
TRG	smeren	17
OTH	smeerkaas	18
OTH	gemeen	34
OTH	visite	12
TRG	vandaag	35
OTH	doorsnijden	5
OTH	netjes	250
OTH	hap	283
OTH	Anna	36
TRG	brood	158
TRG	gescheurd	6
OTH	brood	294
OTH	gescheurd	32
OTH	gesneden	15
OTH	schoonmaken	146
TRG	tanden	99
OTH	h	65
OTH	hetzelfde	135
OTH	laken	14
TRG	korsten	3
OTH	boef	128
OTH	uur	176
OTH	schone	110
OTH	vingers	178
TRG	hoeveel	39
TRG	vingers	64
OTH	vier	639
TRG	Marijn	27
TRG	tellen	41
OTH	Marijn	88
OTH	gister	142
OTH	geteld	15
OTH	liegt	4
OTH	korstje	23
OTH	kauwen	38
OTH	geweest	728
OTH	moois	45
TRG	droge	6
OTH	korstjes	13
OTH	vrouwtje	25
OTH	auto's	101
OTH	trapt	8
OTH	stout	228
OTH	heren	5
OTH	stal	77
OTH	loslaten	22
OTH	dadelijk	88
OTH	mat	37
OTH	meid	51
OTH	ontzettend	169
OTH	hooi	57
OTH	woon	40
OTH	woont	147
TRG	Jezus	3
OTH	woonde	14
TRG	Maria	136
OTH	kribbe	8
TRG	kribbe	1
OTH	bezoek	88
TRG	koning	83
TRG	herders	1
TRG	schapen	41
OTH	kindje	875
TRG	Marie	1
OTH	koningen	3
TRG	draaide	2
TRG	koningen	2
OTH	aha	191
OTH	blauw	395
OTH	plek	42
OTH	mogen	207
OTH	piano	73
OTH	zeehonden	27
OTH	kregen	30
OTH	gelachen	8
TRG	plank	36
OTH	plank	27
OTH	plons	36
TRG	oppasser	7
TRG	past	312
TRG	dieren	134
OTH	dieren	226
OTH	oppasser	9
TRG	visjes	41
OTH	visjes	68
OTH	zwaaide	3
OTH	wegging	3
OTH	gooide	16
OTH	vissen	153
OTH	reigers	5
OTH	visje	65
OTH	gepikt	12
OTH	ijsberen	13
TRG	eng	107
OTH	zwemles	15
OTH	badmeester	3
OTH	leren	151
OTH	lady	3
OTH	klont	4
OTH	hor	1
OTH	bibliotheek	64
TRG	ken	87
OTH	bi	2
TRG	gewone	33
OTH	gewone	90
OTH	kaas	207
OTH	zwaaien	60
OTH	snuffel	1
OTH	alcoholica	1
TRG	plak	17
OTH	creche	323
OTH	afijn	2
TRG	hobbelpaard	32
OTH	hobbelen	8
OTH	hobbel	2
OTH	opschrijven	39
OTH	opletten	35
OTH	kunstjes	12
OTH	sta	72
OTH	paal	9
OTH	da	171
TRG	kop	270
OTH	apekop	6
TRG	apekop	9
OTH	best	490
OTH	woorden	65
OTH	gekke	77
OTH	geheimpje	2
OTH	lust	191
TRG	lust	76
TRG	peertjes	1
TRG	dokters	3
TRG	kwamen	105
TRG	beertjes	8
TRG	ledikant	1
OTH	appeltjes	33
OTH	voorts	1
TRG	voorts	1
OTH	beertje	198
OTH	akelig	5
TRG	akelig	1
OTH	peertjes	4
OTH	lof	4
TRG	lof	1
OTH	knel	5
OTH	mens	61
OTH	gebeurde	79
OTH	dokters	6
OTH	rare	133
TRG	mazelen	1
OTH	erge	12
OTH	ruzie	42
OTH	opeens	53
TRG	gingen	671
OTH	bijten	99
OTH	vel	25
OTH	beertjes	23
OTH	vanzelf	67
OTH	verhaal	221
OTH	meen	11
OTH	lelijk	33
OTH	opeet	23
OTH	voelen	73
OTH	nek	79
OTH	omgedraaid	19
TRG	voelen	13
OTH	vaas	12
OTH	tulp	20
OTH	lente	36
OTH	bloempjes	10
OTH	bloemetjes	96
TRG	sneeuwklokjes	1
OTH	sneeuwklokjes	3
OTH	heten	134
TRG	plaats	31
OTH	waarzo	1
TRG	ertussen	4
OTH	klok	245
OTH	tik	98
OTH	expres	33
OTH	verkeerde	43
OTH	kik	180
OTH	noemt	35
OTH	stel	33
OTH	beesten	90
OTH	leeuwen	23
TRG	h	17
TRG	kammen	20
OTH	papier	208
OTH	trap	185
TRG	kapotmaken	27
TRG	Connie	1
OTH	meneer	580
OTH	Connie	2
TRG	prik	37
TRG	omvallen	31
OTH	prik	59
TRG	weggebroken	1
TRG	gebroken	31
OTH	god	26
TRG	toren	521
OTH	wijd	9
OTH	lostrekken	1
TRG	opblazen	8
TRG	olifanten	46
TRG	varkens	24
TRG	haas	44
OTH	broertje	104
OTH	Frederique	6
TRG	kaartje	73
OTH	kaartje	114
TRG	kikkers	152
TRG	muisje	100
TRG	leeggelopen	3
OTH	leeggelopen	3
OTH	weggelopen	15
OTH	bedoelt	109
OTH	weten	244
TRG	knor	7
OTH	knor	6
TRG	hazen	1
TRG	apen	47
TRG	kaartjes	63
TRG	treintje	65
OTH	treintje	54
OTH	helikopter	62
TRG	draaien	268
TRG	bots	14
OTH	bots	7
OTH	joe	13
OTH	olifanten	45
TRG	boterham	136
OTH	konijntje	186
TRG	poppen	43
TRG	Gina	6
OTH	Ina	17
TRG	rokje	10
OTH	rokje	18
TRG	buggy	53
TRG	poppewagen	1
OTH	buggy	27
OTH	Timo	5
OTH	China	5
OTH	Gina	7
OTH	afgeleid	5
OTH	juist	216
OTH	smikkelen	1
OTH	boterham	271
OTH	pindakaas	53
OTH	gezet	120
OTH	luistert	28
TRG	oei	175
TRG	mand	75
OTH	omslaan	37
OTH	tak	36
OTH	loopt	241
OTH	afhalen	36
TRG	eekhoorns	2
OTH	eekhoorns	17
OTH	lip	10
OTH	ai	68
OTH	Donald	21
OTH	langs	204
TRG	bladzij	13
TRG	pleister	45
TRG	armpje	11
TRG	vreeslijk	1
OTH	ijsblokje	2
OTH	hierzo	50
OTH	linkerarm	2
OTH	rechts	20
OTH	weggehaald	8
OTH	trant	2
